remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
62391d16855d3424158d542bfb18faab,2024-09-02T16:47:57+02:00,2024-09-09T08:46:46+02:00,IL MAGICO MONDO DI MARICA,,Lettura (pubblica),,,IL MAGICO MONDO DI MARICA - Viaggio nel regno della Fantasia,"Questioni sociali
Politica familiare","Letture per bambini a cura della bibliotecaria0-3 anni ore 16:00, 3-8 anni ore 16:30 ",magico mondo,,,Bambini,,Sede Biblioteca,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1893/39716/3/2024+il+magico+mondo+di+Marica.pdf,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
015f7d85c738dc12c1531d9cf47bf4ce,2024-09-16T11:32:47+02:00,2024-09-16T11:32:47+02:00,Feste patronali,,Raduno di comunità,,,San Michele in festa,Tempo libero,Tre giorni di feste patronali,locandina,,,"Adulti,Anziani,Famiglie,Giovani",,Palazzo del Municipio,,,,,,La cena agostiniana è su prenotazione e a pagamento,,https://www.comune.sanmichelealladige.tn.it/content/download/1905/39908/1/2024+Festa+patrono+programma.pdf,https://www.comune.sanmichelealladige.tn.it/ocmultibinary/download/1905/39909/1/c70b2019b2af8faaa92394efd82a9d69.pdf/file/2024%2BFesta%2Bpatrono%2Bdettaglio%2Bcena.pdf,"Pro Loco - San Michele
Piana Rotaliana Koenigsberg: 
Museo Etnografico Trentino San Michele",,,,,,,,,,,0,2,,,,,
5307dd1362858f5546e23450e65a06f5,2024-09-02T16:37:25+02:00,2024-09-24T16:43:26+02:00,OLTRE IL CODICE DEL SILENZIO ,,Lettura (pubblica),,,Decifrare la violenza sulle donne,Tempo libero,OLTRE IL CODICE DEL SILENZIO - Decifrare la violenza sulle donneIncontro con la criminologa e autrice Rosa Valenti ,OLTRE IL SILENZIO,,,"Giovani,Adulti,Famiglie",,Sede Biblioteca,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1886/39572/2/2024+Oltre+il+codice+del+silenzio.pdf,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
cf72753cc8cbce2b1c387277c816b2d4,2024-09-02T16:25:14+02:00,2024-09-24T16:40:47+02:00,CARO PAPA' GAMBALUNGA,,Lettura (pubblica),,,Musical,Tempo libero,CARO PAPA' GAMBALUNGAMusical a cura della Compagnia TTM ,,,,"Giovani,Bambini,Adulti,Anziani,Famiglie",per ragazzi dai 7 ai 14 anni,Palazzo del Municipio,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1884/39527/4/Compagnia+TTM+-+Caro+Pap%C3%A0+Gambalunga+%28A4%29+2.pdf,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
7bacf96b6b96b66c018c7d7b2b743c83,2024-10-03T10:40:06+02:00,2024-10-03T10:42:51+02:00,Giovane Musica Insieme,,Corso,,,Corso musica 8-16 anni,Tempo libero,Corsi di musica con il maestro Michele Fanini,giovane musica insieme,,,Bambini,,Oratorio San Michele all'Adige,0,0,,,,"€ 80,00 a corso",,https://www.comune.sanmichelealladige.tn.it/content/download/1964/42315/2/2024+corso+giovani+musica+insieme.pdf,,Contatti Incontriamoci all'Oratorio,,,,,,,,,,,0,2,,,,,
f53853b56129b19b66e1484c6f9dbf08,2024-10-15T15:27:14+02:00,2024-10-15T15:32:54+02:00,Sportello Autonomia Digitale,,Incontro con esperti,,,Per risolvere un problema tecnologico,"Innovazione
Accesso all'informazione",Sportello per chi ha bisogno di risolvere un problema tecnologico,sportello digitale,,,"Adulti,Anziani,Giovani",,Spazio Giovani San Michele all'Adige,46.192547,11.133844,"Vigili del Fuoco Volontari San Michele all&#039;Adige, Via Francesco Biasi 58 38098 San Michele all&#039;Adige",,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1979/42774/2/2024+sportello+digitale.pdf,,"Contatti ""Spazio Giovani APPM""",,,,,,,,,,,0,2,,,,,
b5a186037cc2a60cff74c73e17a67259,2024-10-23T10:15:43+02:00,2024-10-23T10:15:43+02:00,Cena del povero,,Raduno di comunità,,,Raccolta offerte a sostegno delle missioni ,"Questioni sociali
Integrazione sociale",La cena del povero nasce da un'idea di Don Giancarlo pellegrini con lo scopo di raccogliere offerte a sostegno delle missioni di Padre Alessandro Valenti che opera nelle zone di Lima in Perù.,Cena Povero,,,Famiglie,,Oratorio San Michele all'Adige,0,0,,,,Offerta libera,,,,"Contatti Incontriamoci all'Oratorio
Contati Comitato Carnevale",,,,,,,,,,,0,2,,,,,
3c63574f98e228ddd49127caa7b22776,2024-10-24T10:07:56+02:00,2024-10-24T10:29:05+02:00,Agryfamily d'autunno,,Manifestazione artistica,,,Manifestazione per le famiglie ,Tempo libero,un pomeriggio di laboratori per le famiglie,Agrifamily,,,Famiglie,,Museo Etnografico Trentino San Michele METS,0,0,,,,"€ 5,00 a nucleo famigliare",,https://www.comune.sanmichelealladige.tn.it/content/download/1985/42900/2/2024+agrifamily.pdf,,Museo Etnografico Trentino San Michele,,,,,,,,,,,0,2,,,,,
821104e2ba5dcfbaecca5d2d7f8f5926,2024-10-28T17:00:43+01:00,2024-10-28T17:00:43+01:00,Scadenza bando hobbisti mercatino Faedo,,Evento stagionale commerciale,,,Mercatino hobbisti natalizio nel paese di Faedo,Tempo libero,"È ufficialmente aperto il bando per partecipare ai suggestivi Mercatini di Natale di Faedo 2024, noti come ;Mercatino della Stella; nel Paese del Presepe. Questo evento unico si svolge nel cuore di Faedo, borgo storico immerso nei boschi, e si sviluppa all'interno del più grande presepe del Trentino. Con oltre 80 statue a grandezza naturale, il presepe fa da sfondo a bancarelle natalizie allestite in stalle antiche, cantine e avvolti tradizionali. Il mercatino è aperto il 1, 7, 8, 14, 15, 21 e 22 dicembre, mentre il presepe è visitabile dal 1 dicembre al 6 gennaio",bando hobbisti,,,Adulti,,Pro Loco Faedo,0,0,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1991/43017/1/2024_10388+bando+hobbisti_signed.pdf,https://www.comune.sanmichelealladige.tn.it/ocmultibinary/download/1991/43018/1/86e5037b4e88fdc21ba2137b0392b76f.docx/file/2024_10388%2Bbando%2Bhobbisti%2Bdomanda.docx,Pro Loco Faedo,,,,,,,,,,,0,2,,,,,
9ba5fadd5cb0ea258d21bae7367512ea,2024-10-30T14:16:54+01:00,2024-10-30T14:16:54+01:00,Happy Halloween,,Laboratorio,,,Letture e laboratorio creativo per bambini,Tempo libero,Letture e laboratorio dal tema Halloween,halloween,,,Bambini,dai 3 anni,Sede Biblioteca,0,0,,,,,,,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
a0a1e040f7f21ec38c3fe9ae72858718,2024-10-30T14:26:04+01:00,2024-10-30T14:28:51+01:00,EXPLODING KITTENS: THE RETUR,,Lettura (pubblica),,,Torneo di carte con premiazione ,Tempo libero,Letture per bambini e bambine con Soledad Rivas,"torneo carte
torneo carte",,,Bambini,,Sede Biblioteca,0,0,,,,,,,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
bdde4e8653865585ee49f94a9675ed1c,2024-10-30T14:25:12+01:00,2024-10-30T14:25:33+01:00,"SGANASSA, CHE SGANASCIATE!",,Lettura (pubblica),,,Letture per bambini e bambine con Soledad Rivas,Tempo libero,Letture per bambini e bambine con Soledad Rivas,ganassa,,,Bambini,,Sede Biblioteca,0,0,,,,,,,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
1676a0e05bcb0c5858508aaf55bc8cd7,2024-10-30T14:23:42+01:00,2024-10-30T14:30:57+01:00,"SGANASSA, CHE SGANASCIATE!",,Lettura (pubblica),,,Letture per bambini e bambine con Soledad Rivas,Tempo libero,Letture per bambini e bambine con Soledad Rivas,ganassa,,,Bambini,,Sede Biblioteca,0,0,,,,,,,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
728dca9d1aca3c870dbd823ca6579959,2024-10-30T14:31:41+01:00,2024-10-30T14:34:50+01:00,L'AVVENTURA DI PAPERA&CONIGLIO,,Laboratorio,,,Spettacolo con pupazzi a cura del Teatro del Vento,Tempo libero,Letture e laboratorio dal tema Halloween,"paperaconiglio
paperaconiglio",,,"Bambini,Famiglie",per bambini e famiglie,Sede Biblioteca,0,0,,,,,,,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
6adb8100f3a7a18645ec050709c02838,2024-10-30T14:37:56+01:00,2024-10-30T14:40:01+01:00,HARRY POTTER - QUIZZONE LETTERARIO,,Laboratorio,,,Torneo con premiazione ,Tempo libero,Letture e laboratorio dal tema Halloween,harry potter,,,Bambini, Dai 7 anni ai 99 anni,Sede Biblioteca,0,0,,,,,,,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
73d4c7d3c0311183564dd12900d127ab,2024-10-30T14:36:05+01:00,2024-10-30T14:37:45+01:00,C'E' UN MOSTRO NEL LAGO?,,Laboratorio,,,Letture e laboratorio creativo per bambini,Tempo libero,Letture e laboratorio dal tema Halloween,mostro nel lago,,,Bambini,per bambini dai 3 anni,Sede Biblioteca,0,0,,,,,,,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
75e9894fa1422a74bc3cc5bbb1dc4eeb,2024-11-04T12:13:09+01:00,2024-11-04T12:13:09+01:00,Un sogno a cinque cerchi,,Manifestazione sportiva,,,Serata con il Coordinamento trentino per le Olimpiadi e Paralimpiadi,Tempo libero,Serata con ospiti speciali,,,,Famiglie,,Palazzo del Municipio,0,0,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/2010/43428/1/Locandina+Rotaliana+%281%29.pdf,,Comunità Rotaliana Koenigsberg,,,,,,,,,,,0,2,,,,,
