id,name,lit,covered,surface
12628,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
12631,Scuolatennis.it - Bolzano,,,
12660,Circolo Tennis,,,
12661,Circolo Tennis Cassa di Risparmio,,,
12699,Tennis Academy Service A.S.D.,,,
12700,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
12701,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
12703,Tennis Sparer,,,
12704,Tennisclub Dilettanti Laghetti,,,
12720,Tennis Sparer,,,
12722,Scuolatennis.it - Bolzano,,,
12733,Asv Gargazon/Raika Sektion Tennis,,,
12748,Circolo Tennis,,,
12749,Circolo Tennis Bauzanum '77,,,
12750,Circolo Tennis Cassa di Risparmio,,,
12797,Tennis Academy Service A.S.D.,,,
12798,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
12799,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
12800,Tennis Club Bolzano Bozen,,,
12801,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
12802,Tennis Club Comune di Bolzano,,,
12804,Tennis Gehra,,,
12805,Tennisclub Dilettanti Laghetti,,,
12814,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
12835,Circolo Tennis Lavarone A.S.D.,,,
12836,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
12851,Tennis Club Asiago,,,
12852,Tennis Club Fonzaso,,,
12861,Tennisclub Dilettanti Laghetti,,,
12863,Circolo Tennis Trento,,,
12920,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
12921,Circolo Tennis Calisio,,,
12923,Circolo Tennis Grillo,,,
12924,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
12964,Tennis Academy Service A.S.D.,,,
12965,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
12966,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
12981,A.S.D. Tennis Darzo,,,
12986,Circolo Tennis Arco,,,
12987,Circolo Tennis Torbole,True,,grass
13001,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
13002,Tennisclinic,,,
13012,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
13013,Scuolatennis.it - Bolzano,,,
13039,Circolo Tennis,,,
13040,Circolo Tennis Cassa di Risparmio,,,
13079,Tennis Academy Service A.S.D.,,,
13080,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
13081,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
13083,Tennis Sparer,,,
13084,Tennisclub Dilettanti Laghetti,,,
13095,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
13134,Tennisclub Dilettanti Laghetti,,,
13138,Circolo Tennis Trento,,,
13192,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
13193,Circolo Tennis Calisio,,,
13195,Circolo Tennis Grillo,,,
13196,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
13239,Tennis Academy Service A.S.D.,,,
13240,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
13242,Tennis Sparer,,,
13268,Circolo Tennis Arco,,,
13284,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
13298,Circolo Tennis Trento,True,,clay
13356,Circolo Tennis Calisio,,,
13357,Circolo Tennis Grillo,,,
13358,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
13392,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
13393,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
13395,Tennisclub Dilettanti Laghetti,,,
13411,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
13417,Circolo Tennis Trento,True,,clay
13472,Circolo Tennis Calisio,,,
13473,Circolo Tennis Grillo,,,
13507,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
13509,Tennisclub Dilettanti Laghetti,,,
13523,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
13528,Circolo Tennis Trento,,,
13585,Circolo Tennis Arco,,,
13586,Circolo Tennis Calisio,,,
13587,Circolo Tennis Grillo,,,
13589,Circolo Tennis Rovereto Asd,,,
13590,Circolo Tennis Rovereto,,True,
13591,Circolo Tennis Torbole,True,,grass
13621,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
13622,Tennis Club,,,
13623,Tennisclinic,,,
13633,A.S.D. Tennis Darzo,,,
13645,Circolo Tennis Arco,,,
13646,Circolo Tennis Torbole,True,,grass
13664,Tennis Club Collio,,,
13665,Tennis Club Malcesine,,,
13666,Tennisclinic,,,
13686,Circolo Tennis Arco,,,
13697,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
13700,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
13729,Circolo Tennis Lavarone A.S.D.,,,
13730,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
13750,Tennis Club Asiago,,,
13752,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
13779,Circolo Tennis Lavarone A.S.D.,,,
13780,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
13799,Tennis Club Asiago,,,
13820,Circolo Tennis Lavarone A.S.D.,,,
13821,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
13829,Circolo Tennis Trento,True,,clay
13883,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
13884,Circolo Tennis Calisio,,,
13885,Circolo Tennis Grillo,,,
13886,Circolo Tennis Rovereto Asd,,,
13887,Circolo Tennis Rovereto,,True,
13913,Tennis Club Asiago,,,
13914,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
13925,Circolo Tennis Arco,,,
13926,Circolo Tennis Torbole,True,,grass
13934,Tennisclinic,,,
13941,A.S.D. Tennis Darzo,,,
13958,Circolo Tennis Rovereto Asd,,,
13959,Circolo Tennis Rovereto,,,
13975,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
13976,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
13977,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
13978,Tennis Club Malcesine,,,
13979,Tennis Club,,,
13992,Circolo Tennis Rovereto Asd,,,
13993,Circolo Tennis Rovereto,,True,
14002,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
14005,Circolo Tennis Trento,True,,clay
14065,Circolo Tennis Arco,,,
14066,Circolo Tennis Calisio,,,
14067,Circolo Tennis Grillo,,,
14068,Circolo Tennis Lavarone A.S.D.,,,
14069,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
14070,Circolo Tennis Torbole,True,,grass
14106,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
14107,Tennis Club Santorso,,,
14108,Tennis Club Schio,,,
14109,Tennis Club,,,
14110,Tennisclinic,,,
14125,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
14126,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
14168,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
14172,Circolo Tennis Cassa di Risparmio,,,
14190,Tennis Academy Service A.S.D.,,,
14191,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
14194,Tennis Sparer,,,
14195,Tennisclub Dilettanti Laghetti,,,
14202,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
14213,Circolo Tennis Arco,,,
14215,Circolo Tennis Torbole,True,,grass
14230,Tennisclinic,,,
14240,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
14246,Circolo Tennis Trento,True,,clay
14296,Circolo Tennis Calisio,,,
14297,Circolo Tennis Grillo,,,
14329,Tennis Academy Service A.S.D.,,,
14330,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
14331,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
14333,Tennis Sparer,,,
14334,Tennisclub Dilettanti Laghetti,,,
14345,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
14350,Circolo Tennis Trento,True,,clay
14385,Circolo Tennis Calisio,,,
14387,Circolo Tennis Lavarone A.S.D.,,,
14388,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
14411,Tennis Club Asiago,,,
14425,Circolo Tennis Rovereto Asd,,,
14426,Circolo Tennis Rovereto,,,
14437,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
14438,Tennis Club,,,
14442,Circolo Tennis Trento,,,
14495,Circolo Tennis Arco,,,
14496,Circolo Tennis Calisio,,,
14497,Circolo Tennis Grillo,,,
14498,Circolo Tennis Lavarone A.S.D.,,,
14499,Circolo Tennis Torbole,True,,grass
14527,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
14528,Tennisclinic,,,
14534,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
14549,Circolo Tennis Arco,,,
14551,Circolo Tennis Torbole,True,,grass
14566,Tennisclinic,,,
14571,Circolo Tennis Trento,True,,clay
14614,Circolo Tennis Calisio,,,
14615,Circolo Tennis Grillo,,,
14636,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
14666,Circolo Tennis Lavarone A.S.D.,,,
14667,Circolo Tennis Rovereto Asd,,,
14668,Circolo Tennis Rovereto,,True,
14688,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
14689,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
14690,Tennisclub Dilettanti Laghetti,,,
14698,A.S.D. Tennis Darzo,,,
14704,Circolo Tennis Arco,,,
14705,Circolo Tennis Torbole,True,,grass
14718,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
14719,Tennisclinic,,,
14733,Tennisclub Dilettanti Laghetti,,,
14744,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
14766,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
14767,Circolo Tennis Calisio,,,
14768,Circolo Tennis Cassa di Risparmio,,,
14769,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
14800,Tennis Academy Service A.S.D.,,,
14801,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
14802,Tennis Sparer,,,
14814,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
14827,Associazione Tennis Meeting Club,,,
14846,Circolo Tennis Arco,,,
14847,Circolo Tennis Lavarone A.S.D.,,,
14848,Circolo Tennis Rovereto Asd,,,
14849,Circolo Tennis Rovereto,,True,
14850,Circolo Tennis Torbole,True,,grass
14886,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
14887,Tennis Club Santorso,,,
14888,Tennis Club Schio,,,
14889,Tennis Club,,,
14890,Tennis Club Valdagno,,,
14891,Tennisclinic,,,
14899,Circolo Tennis Trento,True,,clay
14939,Circolo Tennis Calisio,,,
14940,Circolo Tennis Grillo,,,
14992,Circolo Tennis Arco,,,
14993,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
14994,Circolo Tennis Rovereto Asd,,,
14995,Circolo Tennis Rovereto,,True,
14996,Circolo Tennis Torbole,True,,grass
15025,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
15026,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
15027,Tennisclinic,,,
15045,Scuolatennis.it - Bolzano,,,
15055,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
15065,Circolo Tennis,,,
15066,Circolo Tennis Bauzanum '77,,,
15067,Circolo Tennis Cassa di Risparmio,,,
15102,Tennis Academy Service A.S.D.,,,
15103,Tennis Club Bolzano Bozen,,,
15104,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
15105,Tennis Club Comune di Bolzano,,,
15108,Tennis Sparer,,,
15109,Tennisclub Dilettanti Laghetti,,,
15140,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
15159,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
15174,Circolo Tennis Trento,True,,clay
15224,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
15225,Circolo Tennis Calisio,,,
15226,Circolo Tennis Grillo,,,
15227,Circolo Tennis Lavarone A.S.D.,,,
15265,Circolo Tennis Rovereto Asd,,,
15266,Circolo Tennis Rovereto,,True,
15272,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
15273,Tennis Club,,,
15277,Circolo Tennis Trento,True,,clay
15339,Circolo Tennis Arco,,,
15340,Circolo Tennis Calisio,,,
15341,Circolo Tennis Grillo,,,
15342,Circolo Tennis Lavarone A.S.D.,,,
15343,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
15344,Circolo Tennis Torbole,True,,grass
15378,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
15379,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
15380,Tennisclinic,,,
15388,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
15430,Tennis Academy Service A.S.D.,,,
15431,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
15432,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
15434,Tennis Sparer,,,
15435,Tennisclub Dilettanti Laghetti,,,
15454,Scuolatennis.it - Bolzano,,,
15463,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
15474,Circolo Tennis,,,
15475,Circolo Tennis Bauzanum '77,,,
15476,Circolo Tennis Cassa di Risparmio,,,
15514,Tennis Academy Service A.S.D.,,,
15515,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
15518,Tennis Sparer,,,
15519,Tennisclub Dilettanti Laghetti,,,
15539,Circolo Tennis Rovereto Asd,,,
15540,Circolo Tennis Rovereto,,,
15550,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
15551,Tennis Club,,,
15555,Circolo Tennis Trento,,,
15617,Circolo Tennis Arco,,,
15618,Circolo Tennis Calisio,,,
15619,Circolo Tennis Grillo,,,
15620,Circolo Tennis Lavarone A.S.D.,,,
15621,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
15622,Circolo Tennis Torbole,True,,grass
15653,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
15654,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
15655,Tennisclinic,,,
15663,Circolo Tennis Trento,,,
15698,Circolo Tennis Calisio,,,
15741,Circolo Tennis Grillo,,,
15742,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
15764,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
15765,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
15766,Tennisclub Dilettanti Laghetti,,,
15786,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
15807,Tennis Academy Service A.S.D.,,,
15808,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
15811,Tennisclub Dilettanti Laghetti,,,
